product_id,product_category_name,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm
4aab09f985ad828b2733c0c0defc7911,cool_stuff,56.0,444.0,4.0,2900.0,44.0,16.0,42.0
73a6530caef9511c04711d12dcef551c,moveis_escritorio,35.0,292.0,1.0,5000.0,60.0,45.0,45.0
d39421ec4cc2bf52e35f8bf00f1ec314,beleza_saude,56.0,1534.0,1.0,1600.0,35.0,25.0,20.0
4e0f5e97804431100c5bded078a48df9,brinquedos,45.0,769.0,1.0,1400.0,64.0,10.0,25.0
af35be35db4ad0dc288b571453337376,moveis_decoracao,24.0,457.0,4.0,100.0,80.0,10.0,60.0
880be32f4db1d9f6e2bec38fb6ac23ab,brinquedos,45.0,589.0,4.0,200.0,16.0,7.0,11.0
553e0e7590d3116a072507a3635d2877,cama_mesa_banho,38.0,735.0,5.0,800.0,20.0,20.0,20.0
a8e6cef13c111ed8fffb4205d20fe8c6,brinquedos,54.0,1504.0,2.0,1517.0,31.0,22.0,28.0
56fa78f2a0c7d428e8aaa226dac0fbfb,relogios_presentes,39.0,648.0,1.0,400.0,23.0,7.0,17.0
205eda573c0d52a57b83bc9332947b8e,esporte_lazer,30.0,643.0,8.0,700.0,30.0,36.0,20.0
9a3a44b7cc16f2592b2110e4205edf97,moveis_decoracao,57.0,2016.0,2.0,550.0,68.0,8.0,13.0
d06a628f2ca3b33dc62348f33678a531,telefonia,42.0,271.0,4.0,200.0,16.0,6.0,18.0
150c699262a053229e89213dc9c358d2,sinalizacao_e_seguranca,60.0,480.0,1.0,300.0,16.0,14.0,15.0
94ad63831117fac82c6054d2056ed118,pet_shop,58.0,1775.0,6.0,600.0,20.0,19.0,20.0
2b6d84a08eed9e50e3d8389b56cd3327,esporte_lazer,33.0,537.0,3.0,500.0,30.0,10.0,20.0
2f5e485bacfeb554bec55cd497c9bc51,utilidades_domesticas,42.0,367.0,3.0,236.0,23.0,14.0,16.0
11b062c710beb867b4897ff2728e828d,moveis_cozinha_area_de_servico_jantar_e_jardim,50.0,445.0,1.0,1000.0,34.0,25.0,25.0
18dacb31f154c3607af782584f59b3c9,relogios_presentes,53.0,538.0,2.0,225.0,16.0,7.0,11.0
e54464e95c9fb80e4edefa0ba49133c1,brinquedos,57.0,927.0,3.0,800.0,20.0,35.0,20.0
530b2adc666f8f1553e3590543920a72,ferramentas_jardim,54.0,1313.0,2.0,800.0,20.0,20.0,20.0
372645c7439f9661fbbacfd129aa92ec,cama_mesa_banho,60.0,236.0,1.0,1500.0,34.0,7.0,32.0
4f4dce53833f830c4cc6e1a307167d0c,moveis_decoracao,55.0,1065.0,1.0,650.0,33.0,4.0,33.0
19b7148be60fb48eb30c7eb0431c1a8b,eletronicos,22.0,603.0,1.0,500.0,16.0,21.0,20.0
564f6ff7ae760d6eda6d32c551724036,cama_mesa_banho,60.0,298.0,1.0,2500.0,33.0,7.0,39.0
8f83335d6508c667813ff14dc437bc81,perfumaria,33.0,340.0,1.0,563.0,20.0,12.0,14.0
c2bd6687fd8abe764233efb9c4a3c27d,cool_stuff,36.0,1349.0,1.0,700.0,32.0,32.0,16.0
c8d4b2652543be14a917376a17f426c2,consoles_games,41.0,811.0,1.0,30000.0,65.0,65.0,65.0
3907f392eb7a6ba1d75fb55b28f7a27e,brinquedos,59.0,763.0,5.0,1083.0,48.0,20.0,47.0
b993dfaf418915ff7d0aa74016f030f7,fashion_calcados,40.0,303.0,12.0,500.0,29.0,7.0,16.0
32ab984210a9cc604931ba8408ec6994,esporte_lazer,45.0,450.0,1.0,1300.0,16.0,12.0,13.0
183b0c895605218dbd34cdcfcfa8af28,moveis_cozinha_area_de_servico_jantar_e_jardim,34.0,905.0,5.0,5400.0,53.0,10.0,67.0
202bd859659a841de892b00c341300ff,relogios_presentes,57.0,573.0,8.0,200.0,16.0,2.0,11.0
f93213a23c50edc16c27b96333f734dc,esporte_lazer,52.0,482.0,1.0,7550.0,28.0,40.0,40.0
97373049bc86f3b3245c07a56795b2d7,informatica_acessorios,51.0,785.0,3.0,183.0,20.0,15.0,17.0
0adf970bf07772b0f8c88f664e146221,ferramentas_jardim,60.0,2253.0,5.0,3500.0,32.0,31.0,11.0
1e41618bcaf005d9f4cba13fb70915bf,relogios_presentes,39.0,1405.0,4.0,1017.0,23.0,16.0,18.0
e5f4167c170ccd8777cbf51841b6f7f3,moveis_decoracao,58.0,1400.0,5.0,550.0,47.0,17.0,30.0
04fa587378a8e74c3b0acc00efecc93e,automotivo,50.0,829.0,2.0,14900.0,32.0,47.0,38.0
bd6e6fce9ada76ea2db0f1912e8e478f,cama_mesa_banho,49.0,381.0,1.0,850.0,25.0,18.0,40.0
af51d485dc5255ba2e18b21b550156e6,malas_acessorios,57.0,674.0,1.0,22350.0,32.0,74.0,53.0
c77b5fed1d58641e0f5e70cefd093a62,esporte_lazer,37.0,213.0,1.0,400.0,16.0,10.0,20.0
d425f8ccf937bdc4c55eb96ef872d812,fashion_bolsas_e_acessorios,39.0,206.0,5.0,200.0,22.0,8.0,15.0
131701f2c91073ddf0ca954ced4f55ea,moveis_decoracao,59.0,372.0,1.0,400.0,37.0,15.0,27.0
40cc62bf0cf7aacfd12d865c196baa55,telefonia,49.0,613.0,2.0,250.0,19.0,4.0,11.0
f6847515f58b8f340dcc75d150d6a0ab,fashion_roupa_masculina,39.0,411.0,2.0,900.0,45.0,10.0,35.0
dd1759836cc99a88be1a42bf6673abe0,perfumaria,38.0,419.0,1.0,415.0,26.0,12.0,18.0
52c80cedd4e90108bf4fa6a206ef6b03,ferramentas_jardim,33.0,2188.0,2.0,7650.0,20.0,20.0,20.0
3918438461819ce9da3aad383410a292,cama_mesa_banho,58.0,231.0,1.0,8800.0,40.0,6.0,29.0
ffb2a783fe9381154e13bb3457651996,moveis_decoracao,57.0,392.0,1.0,5300.0,64.0,40.0,50.0
6ee7217ab647f3c2b4a5161c75cadab3,moveis_decoracao,49.0,374.0,1.0,600.0,25.0,2.0,17.0
5304ff3fa35856a156e1170a6022d34d,artes,27.0,59.0,2.0,100.0,20.0,20.0,11.0
3236ebd1684fa3ff2b74858fcd9ea688,beleza_saude,53.0,1229.0,2.0,725.0,32.0,22.0,29.0
84676380ed30810651646aee76522f90,utilidades_domesticas,56.0,1793.0,4.0,500.0,35.0,14.0,15.0
a8e35f118bd7f9b1d38fc786b555d210,fashion_roupa_masculina,55.0,1241.0,2.0,500.0,16.0,2.0,20.0
a9ae3095ce9466944a7427933de5f784,papelaria,46.0,664.0,3.0,800.0,48.0,7.0,38.0
85095e161b46d68305c1293b02c27d23,informatica_acessorios,39.0,1350.0,4.0,217.0,19.0,4.0,15.0
6cc859e89d080218ff4416539ffa030c,cama_mesa_banho,59.0,225.0,1.0,1600.0,35.0,8.0,29.0
3e4176d545618ed02f382a3057de32b4,malas_acessorios,35.0,468.0,1.0,1200.0,40.0,22.0,30.0
f819f0c84a64f02d3a5606ca95edd272,relogios_presentes,59.0,452.0,1.0,710.0,19.0,13.0,14.0
e3d56b75987accb32f776ba6c710913e,moveis_decoracao,24.0,268.0,1.0,1050.0,22.0,22.0,24.0
1377fd796465e86c4306ad7afc6a6dfe,informatica_acessorios,36.0,498.0,1.0,300.0,18.0,9.0,16.0
b80d1191f28486e54df2e4c6bdeac10d,cama_mesa_banho,39.0,162.0,1.0,900.0,33.0,9.0,38.0
c60d6fe365c9718c407170dd8a8223c3,cama_mesa_banho,58.0,274.0,1.0,2200.0,47.0,13.0,35.0
a0f12db60a5019ce1a4c21fce1697574,papelaria,59.0,263.0,3.0,6150.0,60.0,20.0,29.0
dac245c10d9ccd0f3dd3b14f4b7c4b7f,utilidades_domesticas,38.0,506.0,2.0,150.0,30.0,18.0,18.0
572ce8c246c9eb25f976d31f29278d09,moveis_sala,53.0,1054.0,2.0,1750.0,26.0,8.0,17.0
7367e6c268b9dca6187b2576a496d471,moveis_decoracao,58.0,314.0,1.0,1000.0,40.0,5.0,30.0
b9ee7519d0187d2389af62ba6c612963,esporte_lazer,53.0,212.0,6.0,900.0,28.0,10.0,28.0
3303c5bebf8d9dd9394a38501c4033f6,moveis_decoracao,62.0,222.0,9.0,1100.0,31.0,11.0,26.0
7cb2ff3193293db892fd5697aa99a19b,moveis_decoracao,56.0,297.0,2.0,950.0,100.0,5.0,20.0
8f7a3322e1abfed89ac080b0f7364779,alimentos,25.0,283.0,1.0,1403.0,29.0,36.0,33.0
72af228db018a06518f1b2a8c070a2ac,livros_interesse_geral,35.0,1238.0,6.0,1633.0,17.0,17.0,18.0
75d67b030a777f5f1081b8830606abb5,moveis_decoracao,59.0,471.0,1.0,1150.0,30.0,5.0,20.0
6d2fde7d12bb6ff367dbda120ba8828e,informatica_acessorios,60.0,704.0,1.0,200.0,39.0,9.0,11.0
d1133fab4bf2da55f3ebdd4de51d8587,relogios_presentes,60.0,732.0,2.0,600.0,25.0,6.0,24.0
3385a47f5a1309eb44c03904a027faf2,cool_stuff,60.0,998.0,1.0,2800.0,42.0,25.0,15.0
52c87e7b33516eb97c3023a20848ea81,fashion_bolsas_e_acessorios,38.0,217.0,1.0,200.0,24.0,9.0,16.0
9e65557e7ad596213400fc446f760f47,beleza_saude,32.0,144.0,1.0,315.0,19.0,13.0,15.0
5739177f0e1a8c060da43932f5a447a8,alimentos,38.0,379.0,4.0,525.0,27.0,13.0,35.0
73efecdfe04fa13599a99282cebf99ff,moveis_decoracao,57.0,108.0,11.0,850.0,40.0,8.0,35.0
7600ad0c8b6aec897862eb7944ae0856,papelaria,29.0,488.0,3.0,700.0,50.0,10.0,40.0
d480c8ac2b14450ec3429f878a525143,informatica_acessorios,41.0,500.0,1.0,200.0,18.0,9.0,16.0
235e0d56841710b62daf088840a96ba8,bebes,39.0,224.0,2.0,7050.0,75.0,15.0,50.0
eb54d6afabdf1f96c248b81dec8f180f,consoles_games,26.0,2385.0,1.0,175.0,24.0,3.0,17.0
32b168004f17c743f16bcf5bab0de982,cool_stuff,23.0,789.0,1.0,5250.0,40.0,20.0,40.0
a4aa7c1427c31344e5f7cc3d839fe562,pet_shop,52.0,625.0,8.0,2200.0,50.0,20.0,40.0
4fce0eab61e01d521044c8b071cdfead,esporte_lazer,56.0,595.0,1.0,260.0,21.0,16.0,20.0
fcf6ad274391aea29f5d6e5ef9da5050,pet_shop,51.0,1592.0,2.0,513.0,19.0,15.0,18.0
dbc624bf17ad3fdf6f8e5737ad9bf1cc,beleza_saude,57.0,1866.0,1.0,250.0,18.0,12.0,15.0
0617fc134ca8e00687023ad84d2358cc,informatica_acessorios,48.0,2369.0,6.0,200.0,16.0,16.0,16.0
57fb124210d7dd98867b5b798c668eca,brinquedos,58.0,918.0,4.0,18650.0,45.0,50.0,45.0
ce3331eb40fd5790c4109f40a80df7aa,moveis_decoracao,63.0,438.0,1.0,200.0,45.0,15.0,35.0
d37abf50cce5bcd682830a357783622e,papelaria,56.0,342.0,1.0,2500.0,17.0,44.0,34.0
729e4dedfa3ed50a3fd4898b6f11c715,fashion_bolsas_e_acessorios,59.0,219.0,4.0,200.0,18.0,9.0,11.0
e41a6ac2f57a273eb0d214c7cbab5db9,moveis_escritorio,56.0,1085.0,1.0,8975.0,35.0,52.0,36.0
7172a7870fee91850dcbcb1f4de40cfc,cama_mesa_banho,53.0,244.0,1.0,1850.0,45.0,15.0,35.0
f353779abb6114db5f8f79fbad12e375,utilidades_domesticas,63.0,3771.0,2.0,4000.0,46.0,9.0,32.0
0878b8484ae10e2ef355fac0690fabe7,bebes,48.0,224.0,2.0,8050.0,75.0,15.0,50.0
c80525a7dab2df6000ca88a2e7197323,beleza_saude,56.0,587.0,2.0,275.0,18.0,11.0,13.0
364e789259da982f5b7e43aaea7be615,cama_mesa_banho,55.0,376.0,1.0,750.0,16.0,10.0,16.0
10876ffa7227a74d878729d3f6bea35d,pet_shop,46.0,474.0,10.0,2500.0,45.0,15.0,28.0
7ac6cda1ec564b21b2daa9dc0973c1df,brinquedos,60.0,291.0,4.0,501.0,27.0,22.0,22.0
063d853b6d570a9a5d06e8e044658c21,esporte_lazer,63.0,1777.0,10.0,900.0,22.0,15.0,20.0
5a76b277c6c31033b89362512fb80274,cama_mesa_banho,41.0,104.0,1.0,500.0,20.0,10.0,15.0
985c412b0ac92ed9d8a76bbeab6d44eb,moveis_decoracao,40.0,370.0,3.0,1800.0,34.0,6.0,28.0
be7e1eebdec8d6a9842ebf1c2c2c3dac,automotivo,44.0,610.0,4.0,1300.0,32.0,50.0,27.0
4ce6c1b5cfe26c9f980438fc1c810f8d,construcao_ferramentas_jardim,57.0,1227.0,1.0,6200.0,76.0,28.0,18.0
1a863cc45960ea60fa0aaeedce00c28f,moveis_decoracao,51.0,638.0,1.0,300.0,35.0,10.0,25.0
7514a3aab09ede7053ace487b3c89873,cama_mesa_banho,47.0,298.0,1.0,1000.0,37.0,23.0,35.0
7ace8e994998f636a12d3cdc71c6b942,informatica_acessorios,39.0,290.0,1.0,117.0,23.0,14.0,14.0
a6ad77b15e566298a4e8ee2011ab1255,moveis_decoracao,45.0,660.0,1.0,3450.0,23.0,35.0,35.0
21fadcf38b21749b444f0619ccecd90c,cama_mesa_banho,52.0,188.0,1.0,1300.0,35.0,15.0,25.0
b7ebdc826d0220dc16c813b9682d63dd,cool_stuff,57.0,410.0,3.0,7200.0,53.0,15.0,53.0
a9f480bfc49f0b85e8394e1cdf685b4e,brinquedos,33.0,69.0,4.0,5700.0,39.0,30.0,29.0
e3144d54af34133a585de8b475dfc57b,informatica_acessorios,59.0,780.0,1.0,325.0,46.0,8.0,20.0
b2c4be88b59f29df2e70ade6bbd04ba0,telefonia,48.0,1440.0,2.0,150.0,18.0,6.0,11.0
ac9582d10bd0aa9ee0e32da77c4495b6,fashion_bolsas_e_acessorios,31.0,177.0,3.0,200.0,24.0,9.0,16.0
b65921838adc0239b7313971a9cb18de,eletronicos,35.0,223.0,2.0,150.0,16.0,7.0,11.0
fa4e84908e2dca7e8d5c267baa88cfbb,cool_stuff,34.0,440.0,7.0,1850.0,28.0,10.0,25.0
57d2fa6882b789ad55e86074398826c4,perfumaria,57.0,514.0,2.0,1500.0,20.0,20.0,20.0
a631c71e25f1ee728bc8bfcef5de3deb,telefonia,57.0,576.0,2.0,150.0,19.0,4.0,11.0
ea4802c51ff32d5122f8a282f1ebc730,perfumaria,51.0,756.0,1.0,500.0,22.0,16.0,16.0
7932fcce65e2aee84d6feb4a288f9cb9,fashion_underwear_e_moda_praia,60.0,981.0,1.0,200.0,16.0,2.0,11.0
1e0d051115919ea51ac96e8e01816b57,moveis_decoracao,63.0,625.0,6.0,8050.0,40.0,40.0,30.0
1aafc94a341ff202817c81cd5e66e522,pet_shop,60.0,436.0,4.0,500.0,27.0,9.0,26.0
a3b68fbd8f68d8fdff1dd36cf1336b6b,utilidades_domesticas,45.0,1760.0,7.0,2000.0,25.0,30.0,25.0
eddecafe978fc89774f82f552197bb08,esporte_lazer,44.0,152.0,3.0,500.0,40.0,10.0,15.0
e25f22a38cdc5a14a51ade281eebd0e9,eletronicos,55.0,609.0,1.0,450.0,19.0,9.0,13.0
96b4ceeea5f4e3997ac6543f49a4f138,perfumaria,56.0,416.0,1.0,950.0,20.0,10.0,20.0
03aad9707028422f38b0563410912177,cama_mesa_banho,49.0,591.0,1.0,1500.0,38.0,11.0,30.0
dc2410804cf782c5d87dbcd201b74e9b,informatica_acessorios,44.0,292.0,1.0,1000.0,36.0,9.0,20.0
dc93254d4d00a9ff3b05490e585e5376,brinquedos,50.0,593.0,2.0,700.0,30.0,10.0,20.0
47cd48073d67f91f09cb5ef9496c920b,cama_mesa_banho,52.0,248.0,1.0,2584.0,68.0,17.0,49.0
2484041040e0c40b2a21ba32219d5537,informatica_acessorios,60.0,508.0,2.0,500.0,37.0,6.0,12.0
543fd1c1fba9cfa6e424473dd4d830f0,beleza_saude,59.0,1278.0,1.0,550.0,27.0,10.0,22.0
09481a6dfe9eb590dc8b265b54dc4c97,informatica_acessorios,60.0,240.0,1.0,2533.0,33.0,30.0,23.0
fc5043902812d122c4e80113ff924c1b,papelaria,57.0,254.0,7.0,5500.0,35.0,60.0,40.0
ea413ac4e120d19ac3473fb659db1c9a,moveis_decoracao,60.0,2260.0,3.0,3000.0,69.0,11.0,11.0
626fcce994b573d0bd54d6447d5badd3,,,,,300.0,18.0,6.0,11.0
00ba6d766f0b1d7b78a5ce3e1e033263,utilidades_domesticas,52.0,418.0,1.0,7850.0,28.0,62.0,28.0
de916cab431520b8d1980c24bf4dd473,brinquedos,52.0,20.0,1.0,2950.0,25.0,30.0,20.0
016becd5c493d3b3872aaa7294accf52,esporte_lazer,38.0,1662.0,1.0,1071.0,17.0,21.0,15.0
af1190b9fff9a3c0ea7bc29ef8dfd8c1,brinquedos,29.0,351.0,1.0,363.0,17.0,14.0,16.0
cbed65dd852bda2f669945e36b28c580,ferramentas_jardim,59.0,146.0,1.0,150.0,16.0,2.0,11.0
eba9c1e37886a1be0cb4bbb39321e914,telefonia,28.0,411.0,2.0,100.0,19.0,3.0,11.0
36c2fb4fa746273709c373f6d6ec6796,cama_mesa_banho,55.0,1714.0,1.0,6038.0,68.0,17.0,47.0
54f757fd2efc9fdaddaa3234ea537a2a,brinquedos,55.0,1201.0,3.0,500.0,16.0,30.0,16.0
81d7eb906ca211cac7d603e93fa5eece,telefonia,47.0,1349.0,1.0,100.0,19.0,4.0,11.0
24bc22853c82023ea47f960c910aff6a,bebes,13.0,850.0,1.0,300.0,60.0,3.0,24.0
862f21f0a089e3a09528412f6ec63428,moveis_decoracao,61.0,290.0,4.0,1400.0,35.0,13.0,35.0
e073574bfbfbdfbe59454d8474cad673,papelaria,50.0,226.0,2.0,5850.0,60.0,20.0,29.0
d03a3e22b08287c1c29aa67a79f3b2ff,esporte_lazer,54.0,1099.0,8.0,5400.0,85.0,15.0,22.0
23ed7a10a36c6f88a757a9c83df9ea20,perfumaria,31.0,329.0,1.0,471.0,18.0,12.0,15.0
2f70195374f6c3d3c6542edf5bd17c8c,relogios_presentes,59.0,179.0,3.0,250.0,16.0,2.0,11.0
b5e2d4b3fa2f9ecad4c1df951afcc8ce,esporte_lazer,51.0,2251.0,5.0,300.0,16.0,11.0,11.0
68fcd6e074680a12b9fa38a42bbfec1c,relogios_presentes,57.0,534.0,1.0,300.0,16.0,11.0,20.0
7c898e0b8ea203dd94ba846627fc34d1,moveis_escritorio,33.0,1207.0,1.0,12650.0,54.0,54.0,18.0
62953ad36e6c894ce69fc72d9a5246f3,cama_mesa_banho,59.0,407.0,1.0,13050.0,45.0,15.0,35.0
82cfbad6a3bb123bb807f51078765a0f,esporte_lazer,56.0,405.0,1.0,5700.0,25.0,80.0,25.0
5d030df086e7b38e143350d4c99db48d,moveis_sala,17.0,267.0,3.0,30000.0,60.0,50.0,70.0
d22625c4bd160a54f96629f139153c74,esporte_lazer,42.0,3495.0,1.0,2386.0,29.0,30.0,26.0
9fc98e39f04be8e382d8aa5e259f5489,cama_mesa_banho,29.0,200.0,1.0,600.0,40.0,5.0,30.0
4e3338174342c9d868255b062718111e,automotivo,60.0,891.0,5.0,850.0,23.0,7.0,38.0
5eccc2d95245db3260989916f2646afe,malas_acessorios,39.0,744.0,2.0,400.0,60.0,10.0,45.0
b621b4b501b679f21cf155135207503b,brinquedos,44.0,2010.0,2.0,300.0,16.0,7.0,11.0
6f3b5b605d91b7439c5e3f5a8dffeea7,relogios_presentes,35.0,640.0,1.0,335.0,17.0,11.0,16.0
d815c471ccb5ba83a8c49fc5ecb28266,brinquedos,47.0,121.0,2.0,700.0,20.0,31.0,30.0
49f906609418f32ad932aa7a24396268,cama_mesa_banho,43.0,125.0,1.0,250.0,40.0,4.0,30.0
fdcd8c17805ad801a924cf11272a2834,esporte_lazer,46.0,1027.0,5.0,2050.0,90.0,8.0,15.0
8ad980f63b9be72d0b2aba90fbf5a689,beleza_saude,30.0,440.0,1.0,200.0,35.0,6.0,25.0
111d0b1e69f349615615113cf6b275fa,esporte_lazer,48.0,350.0,3.0,750.0,50.0,15.0,15.0
1878fcfa202ce65b4bfaa9d16250ee86,moveis_escritorio,46.0,1198.0,1.0,7725.0,53.0,51.0,18.0
81652e8e327c1690eecf9aa488c93895,beleza_saude,47.0,736.0,1.0,16200.0,50.0,35.0,30.0
aca27d7a91bfb10489d3e1aae184d137,perfumaria,22.0,663.0,1.0,500.0,20.0,15.0,15.0
2820a0ee65a765e5dbb7ef1da30d2f4f,automotivo,51.0,2242.0,2.0,1525.0,27.0,23.0,24.0
5373e18844eec682770d139ba29cd32c,fashion_bolsas_e_acessorios,37.0,558.0,1.0,100.0,17.0,3.0,12.0
2c6bcc88c0f2f55d3c085cb9fa67b4cf,informatica_acessorios,41.0,224.0,1.0,615.0,19.0,10.0,17.0
5769ef0a239114ac3a854af00df129e4,telefonia_fixa,39.0,2493.0,3.0,750.0,16.0,16.0,16.0
259bd66612b61aa4e82ce3cde9272bbc,utilidades_domesticas,57.0,970.0,5.0,250.0,16.0,4.0,11.0
fe95eb948375116da759c8ef60295001,cama_mesa_banho,58.0,556.0,1.0,800.0,45.0,15.0,35.0
bbdb487c5f9a780a6a574fe48ed37796,esporte_lazer,34.0,447.0,3.0,650.0,60.0,10.0,50.0
cc53571eed3eb6a52148b2145955a0ef,brinquedos,56.0,1839.0,4.0,1600.0,30.0,37.0,20.0
68bf40b3abd5ffc25981c25df9ed9087,papelaria,50.0,201.0,2.0,8550.0,60.0,20.0,29.0
a1250bbcaa645885c9165eab1573b5c6,fashion_bolsas_e_acessorios,59.0,179.0,6.0,200.0,16.0,2.0,20.0
14555ba663de8689feacf1d0819cc3b3,esporte_lazer,42.0,660.0,1.0,2150.0,41.0,10.0,35.0
54bb3470c28291c7252832f0437ca469,cama_mesa_banho,58.0,207.0,1.0,500.0,50.0,11.0,40.0
481aad97c80d6786a7c6096991003274,relogios_presentes,57.0,441.0,3.0,450.0,16.0,17.0,13.0
ebe145f96a8e34a7b947389a2d87192c,dvds_blu_ray,63.0,889.0,6.0,200.0,16.0,4.0,11.0
77ccbcf251886c8b83676fc918e7336c,pet_shop,55.0,499.0,4.0,200.0,27.0,9.0,26.0
2acce4db469045e8f9a863028abce19d,telefonia,52.0,434.0,1.0,50.0,19.0,4.0,20.0
f74979b5e7c8d317baa1bfc0ea886ee1,livros_interesse_geral,40.0,329.0,3.0,200.0,35.0,6.0,24.0
2efe8f5e5c3b7327473c75cf2f11bb02,perfumaria,54.0,209.0,1.0,350.0,30.0,10.0,30.0
4cafc445fc7535c3b41b8978c0ce68dc,industria_comercio_e_negocios,36.0,1109.0,1.0,5550.0,36.0,51.0,18.0
e939ce2e0cc01186dee365b969f86064,utilidades_domesticas,60.0,495.0,5.0,1500.0,29.0,12.0,26.0
74308f15a8dd46e8e66e8801b76625b0,informatica_acessorios,40.0,499.0,1.0,200.0,18.0,9.0,16.0
153c09356373389880c8dc8d701a60d7,moveis_decoracao,48.0,416.0,4.0,13300.0,23.0,59.0,23.0
ee406bf28024d97771c4b1e8b7e8e219,cool_stuff,54.0,629.0,1.0,1050.0,36.0,24.0,22.0
d7d4469347b566ef611163dc0b9cee2c,utilidades_domesticas,60.0,1166.0,6.0,1200.0,20.0,35.0,20.0
09a9117d69aeb6275e4f3187bd2eb45c,fashion_bolsas_e_acessorios,57.0,284.0,3.0,100.0,16.0,6.0,11.0
98ba4d6506268560a9b0a03b6ae02636,malas_acessorios,54.0,812.0,5.0,2700.0,19.0,49.0,34.0
51afee91e441387a77e232e59c3d6135,beleza_saude,43.0,810.0,1.0,175.0,19.0,7.0,12.0
de809d6e8b2d61c8d82566466916d5ba,alimentos_bebidas,51.0,678.0,2.0,1200.0,30.0,21.0,21.0
0be79cf589781c512bd91976eadeeff0,consoles_games,45.0,304.0,1.0,200.0,25.0,5.0,15.0
60d0556ba3ec09b00a4656eafb0a2760,ferramentas_jardim,37.0,225.0,4.0,300.0,16.0,5.0,23.0
82b73150f90f4fef92913e35b9984bb7,utilidades_domesticas,40.0,545.0,3.0,2200.0,48.0,25.0,25.0
629e019a6f298a83aeecc7877964f935,automotivo,57.0,1166.0,5.0,1750.0,30.0,30.0,30.0
697b581688dd771021a47554cbff8f94,automotivo,58.0,763.0,1.0,7200.0,64.0,9.0,64.0
2d72cf7f8c3240028550efb165045073,instrumentos_musicais,53.0,1016.0,4.0,300.0,25.0,4.0,20.0
7fa380056f1fbd883cc80a75e60f207b,moveis_escritorio,42.0,1188.0,1.0,10125.0,57.0,55.0,22.0
a77aadc991c8f31b9b553fcbb8975ab8,beleza_saude,47.0,342.0,1.0,2500.0,27.0,10.0,19.0
14ad6805c263d8d758d648f46a06570e,bebes,30.0,782.0,1.0,350.0,18.0,14.0,18.0
2020db9c389956e879dd05e6250413d8,malas_acessorios,24.0,519.0,5.0,4000.0,38.0,52.0,22.0
7bcf2266b78ccc737b8f26f925d3c5d4,perfumaria,37.0,1209.0,3.0,135.0,17.0,4.0,12.0
4372c58b785f6a6e66899e62099b6ef2,pet_shop,55.0,922.0,3.0,900.0,20.0,20.0,20.0
2fb51d5cb775a68676826ebe06a17dc5,cama_mesa_banho,59.0,630.0,1.0,1000.0,35.0,7.0,24.0
8f40f0b0018b8f6fd449c4c0713e3118,utilidades_domesticas,62.0,1240.0,4.0,2900.0,53.0,15.0,13.0
52d7a7207b9646509bdc754fed3a0cef,cama_mesa_banho,54.0,624.0,2.0,413.0,54.0,4.0,39.0
84bfcd816fd74a36bfaee19837bb4b38,automotivo,55.0,117.0,1.0,2500.0,30.0,20.0,30.0
4c1bbc12438daec98a77243c2bf7a3ba,moveis_escritorio,24.0,985.0,1.0,15475.0,81.0,7.0,83.0
223d34a3d9334039f5ff9511dc044bbb,telefonia,50.0,1246.0,1.0,900.0,23.0,7.0,16.0
e101ca6287658a6104e804774d56b871,casa_conforto,55.0,349.0,1.0,1500.0,45.0,15.0,35.0
701381eb0d8b3d7b33e0892adc8b0172,fashion_bolsas_e_acessorios,52.0,1410.0,1.0,200.0,16.0,2.0,11.0
cec6b4ac0968c2cb31bf465a834aa831,beleza_saude,39.0,1705.0,1.0,513.0,18.0,14.0,14.0
8470bac0f1a7439fe183013eab283534,cama_mesa_banho,63.0,511.0,1.0,5050.0,45.0,15.0,35.0
f0b23cf62b44c4cbd631ee45ccb8fc60,pet_shop,57.0,721.0,1.0,1700.0,50.0,30.0,33.0
555b27dfb2ed94d001c28e5624dd6961,cama_mesa_banho,46.0,372.0,1.0,1450.0,34.0,12.0,40.0
fff6177642830a9a94a0f2cba5e476d1,cool_stuff,54.0,842.0,1.0,1400.0,42.0,25.0,15.0
1b5978db99f7114b364fa0a0123eda05,relogios_presentes,49.0,613.0,3.0,4100.0,19.0,10.0,15.0
dca8cbb1c9d8a2db0fbc0c36b8d1a7bc,audio,42.0,671.0,5.0,200.0,16.0,2.0,11.0
1f2bcc5a21172c008ccbcc28afb8bced,moveis_decoracao,63.0,635.0,10.0,1300.0,38.0,15.0,23.0
84ed1f4e3c539f01fb07c3ebf73c31e0,bebes,53.0,982.0,2.0,1100.0,16.0,36.0,34.0
b8762d562d810c2f8d7ad7e9c12957be,utilidades_domesticas,38.0,130.0,1.0,350.0,20.0,45.0,20.0
e7fc1ef546b0bee1bc3855405eee65ea,bebes,36.0,976.0,2.0,250.0,23.0,11.0,17.0
b4b41230d7134dd767bc903a9c773f18,moveis_decoracao,24.0,292.0,7.0,10700.0,100.0,55.0,16.0
e4ca5b20cfe1a020e15e36fe14e880ee,eletronicos,46.0,331.0,1.0,125.0,20.0,13.0,18.0
c71a9c53596bf311acd9e298a0b3dc42,eletronicos,60.0,225.0,1.0,167.0,21.0,9.0,14.0
